datadate,ticker,conm,act,at,capx,ceq,che,cogs,csho,dlc,dlcch,dltis,dltr,dltt,dp,dpact,dv,emp,epsfx,ib,intan,invch,invt,lct,lt,niadj,oancf,oiadp,ppent,pstk,pstkl,pstkr,sale,seq,txditc,xint,xrd,xsga,mkvalt,prcc_f,sic
2013-12-31,DVA,DAVITA INC,3472.278,17098.877,617.597,4432.479,953.05,8354.007,213.163,274.697,,66286.097,66724.104,8141.231,373.107,1778.259,0.0,57.4,2.89,620.197,9212.974,-8.971,88.805,2462.049,11796.036,633.446,1773.341,1855.599,2189.411,0.0,0.0,0.0,11764.05,4432.479,812.419,436.351,0.0,1181.337,13508.1393,63.37,8090
2014-12-31,DVA,DAVITA INC,3876.797,17942.715,641.33,5170.513,1302.64,9281.931,215.641,120.154,,60038.508,60046.487,8383.28,428.309,2029.506,0.0,57.9,3.33,723.114,9415.295,-46.398,136.085,2088.652,11752.439,723.114,1459.407,1808.907,2469.099,0.0,0.0,0.0,12795.106,5170.513,890.701,418.182,0.0,1275.959,16332.6493,75.74,8090
2015-12-31,DVA,DAVITA INC,4503.28,18514.875,707.998,4870.78,1907.2,9820.837,209.754,129.037,,54541.988,53922.29,9001.308,642.021,2397.007,0.0,60.4,1.25,269.732,10981.805,-48.313,185.575,2399.138,12566.637,269.732,1557.2,1880.134,2788.74,0.0,0.0,0.0,13781.837,4870.78,726.962,418.103,0.0,1438.845,14621.9513,69.71,8090
2016-12-31,DVA,DAVITA INC,3980.228,18741.257,829.095,4648.047,1223.385,10646.736,194.554,165.041,,51991.49,52115.932,8947.327,720.252,2832.16,0.0,70.3,4.29,879.874,10935.084,22.92,164.858,2696.445,12918.258,879.874,1963.444,1832.314,3175.367,0.0,0.0,0.0,14745.105,4648.047,809.128,427.372,0.0,1545.803,12490.3668,64.2,8090
2017-12-31,DVA,DAVITA INC,8744.358,18948.193,905.25,4690.029,551.75,7640.005,182.462,178.213,,50991.96,50837.112,9158.018,559.911,3103.662,0.0,74.5,4.71,901.277,6724.106,-18.625,181.799,3041.177,13050.767,663.618,1966.192,1633.375,3149.213,0.0,0.0,0.0,10876.634,4690.029,486.247,449.81,0.0,1043.343,13182.8795,72.25,8090
2018-12-31,DVA,DAVITA INC,8424.159,19110.252,987.138,3703.442,418.355,8195.513,166.387,1929.369,,59934.75,59239.973,8172.847,591.035,3524.098,0.0,77.7,3.62,624.321,6960.806,73.505,107.381,4891.161,14077.213,159.394,1530.847,1525.946,3393.669,0.0,0.0,0.0,11404.851,3703.442,562.536,513.413,0.0,1092.357,8562.275,51.46,8090
2019-12-31,DVA,DAVITA INC,3690.17,17311.394,766.546,2133.409,1220.29,7914.485,125.843,474.62,,38525.85,40606.041,10701.326,615.152,3969.566,0.0,65.0,4.6,706.832,6923.319,10.158,97.949,2372.098,13811.776,810.981,2496.168,1755.53,6303.431,0.0,0.0,0.0,11388.479,2133.409,577.543,471.146,0.0,1103.312,9442.0003,75.03,8090
2020-12-31,DVA,DAVITA INC,3148.724,16988.516,674.541,1383.566,521.891,7988.613,109.933,538.038,,4046.775,4110.304,10655.933,630.435,4480.429,0.0,67.0,6.39,783.295,7085.694,-12.349,111.625,2476.143,14091.736,773.642,1979.028,1718.972,6384.913,0.0,0.0,0.0,11550.604,1383.566,809.6,322.055,0.0,1212.584,12906.1342,117.4,8090
2009-06-30,EL,ESTEE LAUDER COMPANIES INC,2912.5,5176.6,279.8,1640.0,864.5,1623.1,196.694,33.8,-93.5,297.7,10.1,1387.6,251.7,1450.1,108.4,31.3,1.1,218.4,910.0,125.7,795.0,1459.2,3512.6,218.4,696.0,573.2,1026.7,0.0,0.0,0.0,7331.9,1640.0,0.0,75.7,81.6,4883.9,6425.993,32.67,2844
2010-06-30,EL,ESTEE LAUDER COMPANIES INC,3121.0,5335.6,270.6,1948.4,1120.7,1560.6,197.724,23.4,-7.5,0.0,227.2,1205.0,260.9,1501.4,109.1,31.2,2.38,478.3,862.0,-60.8,826.6,1572.2,3370.2,478.3,956.7,923.0,1023.6,0.0,0.0,0.0,7811.5,1948.4,0.0,74.3,79.5,5067.0,11019.1585,55.73,2844
2011-06-30,EL,ESTEE LAUDER COMPANIES INC,3686.5,6273.9,351.0,2629.4,1253.0,1633.0,197.281,138.0,0.4,0.0,16.5,1080.1,298.1,1719.0,148.0,32.3,3.48,700.8,1104.8,-95.1,995.6,1943.3,3626.9,700.8,1027.0,1186.8,1143.1,0.0,0.0,0.0,8814.6,2629.4,0.0,63.9,85.7,5696.7,20751.9884,105.19,2844
2012-06-30,EL,ESTEE LAUDER COMPANIES INC,3855.1,6593.0,420.7,2733.2,1347.7,1693.5,388.898,219.0,197.4,0.0,128.8,1069.1,300.8,1736.6,204.0,38.5,2.16,856.9,1072.7,-41.2,983.6,2125.8,3845.5,856.9,1126.7,1396.6,1231.8,0.0,0.0,0.0,9715.7,2733.2,0.0,61.1,96.5,6324.8,21047.1598,54.12,2844
2013-06-30,EL,ESTEE LAUDER COMPANIES INC,4297.2,7145.2,461.0,3286.9,1495.7,1682.4,387.994,18.3,-198.5,498.7,241.5,1326.0,342.3,1876.9,419.2,40.2,2.58,1019.8,1051.1,-134.5,1113.9,1934.6,3843.3,1019.8,1226.3,1553.8,1350.7,0.0,0.0,0.0,10183.2,3286.9,0.0,54.8,103.6,6604.7,25518.3654,65.77,2844
2014-06-30,EL,ESTEE LAUDER COMPANIES INC,4825.2,7868.8,510.2,3854.9,1629.1,1767.7,382.885,18.4,5.1,0.0,11.8,1324.7,390.5,2027.3,301.8,42.4,3.06,1204.1,1050.5,-156.8,1294.0,2056.7,3999.4,1204.1,1535.2,1862.9,1502.6,0.0,0.0,0.0,10968.7,3854.9,0.0,59.4,157.9,6947.6,28433.0401,74.26,2844
2015-06-30,EL,ESTEE LAUDER COMPANIES INC,4468.5,8239.2,473.0,3643.2,1525.1,1686.9,374.882,29.8,13.5,294.0,8.3,1607.5,413.7,2089.4,349.9,44.0,2.82,1088.9,1471.4,-26.2,1215.8,2135.6,4584.9,1088.9,1943.3,1618.9,1490.2,0.0,0.0,0.0,10780.4,3643.2,0.0,60.0,178.1,7060.9,32487.2741,86.66,2844
2016-06-30,EL,ESTEE LAUDER COMPANIES INC,4225.1,9223.3,525.3,3571.9,1383.4,1763.9,367.76,331.5,-0.4,616.2,7.6,1910.0,417.0,2212.8,422.5,46.0,2.96,1114.6,1572.3,-69.0,1263.4,2680.5,5636.0,1114.6,1788.7,1753.2,1583.3,0.0,0.0,0.0,11263.7,3571.9,0.0,70.7,191.3,7329.6,33473.5152,91.02,2844
2017-06-30,EL,ESTEE LAUDER COMPANIES INC,4964.0,11568.0,504.0,4384.0,1741.0,1959.0,368.104,189.0,165.0,1498.0,306.0,3383.0,463.0,2348.0,486.0,46.0,3.35,1249.0,3243.0,-85.0,1479.0,2823.0,7166.0,1249.0,1800.0,1889.0,1671.0,0.0,0.0,0.0,11826.0,4384.0,0.0,103.0,179.0,7515.0,35330.6219,95.98,2844
2018-06-30,EL,ESTEE LAUDER COMPANIES INC,6168.0,12567.0,629.0,4688.0,2715.0,2306.0,367.146,183.0,-8.0,0.0,2.0,3361.0,520.0,2612.0,546.0,46.0,2.95,1108.0,3202.0,-147.0,1618.0,3310.0,7857.0,1108.0,2573.0,2266.0,1823.0,0.0,0.0,0.0,13691.0,4688.0,0.0,128.0,181.0,8599.0,52388.0627,142.69,2844
2019-06-30,EL,ESTEE LAUDER COMPANIES INC,7212.0,13156.0,744.0,4386.0,2987.0,2819.0,361.102,516.0,-171.0,0.0,1.0,2896.0,546.0,2763.0,609.0,48.0,4.82,1785.0,3071.0,-375.0,2006.0,4605.0,8745.0,1785.0,2517.0,2607.0,2068.0,0.0,0.0,0.0,14866.0,4386.0,0.0,133.0,202.0,8894.0,66121.3872,183.11,2844
2020-06-30,EL,ESTEE LAUDER COMPANIES INC,8892.0,17781.0,623.0,3935.0,5022.0,2965.0,360.525,1597.0,755.0,2481.0,513.0,7192.0,587.0,3079.0,503.0,48.0,1.86,684.0,3739.0,-3.0,2062.0,5179.0,13819.0,684.0,2280.0,2008.0,4337.0,0.0,0.0,0.0,14294.0,3935.0,0.0,161.0,228.0,8734.0,68023.857,188.68,2844
2009-12-31,WAT,WATERS CORP,1172.376,1907.931,93.796,848.949,630.257,573.736,94.118,131.772,,184.309,92.556,500.0,31.805,226.965,0.0,5.216,3.34,323.313,463.421,-6.823,178.666,394.568,1058.982,323.313,418.263,405.302,210.926,0.0,0.0,0.0,1498.7,848.949,0.0,10.986,77.154,487.857,5831.5513,61.96,3826
2010-12-31,WAT,WATERS CORP,1586.641,2327.67,62.74,1068.797,946.419,629.288,91.848,66.055,,315.641,181.358,700.0,34.421,251.365,0.0,5.381,4.06,381.763,459.248,-37.036,204.3,385.85,1258.873,381.763,457.856,455.932,215.06,0.0,0.0,0.0,1643.371,1068.797,0.0,13.924,84.274,523.73,7137.5081,77.71,3826
2011-12-31,WAT,WATERS CORP,1942.104,2723.234,85.436,1226.578,1281.351,703.695,88.996,290.832,,598.528,373.751,700.0,36.531,280.986,0.0,5.672,4.69,432.968,470.413,-18.838,212.864,601.863,1496.656,432.968,497.374,536.6,237.095,0.0,0.0,0.0,1851.184,1226.578,0.0,21.971,92.347,574.358,6590.1538,74.05,3826
2012-12-31,WAT,WATERS CORP,2257.726,3168.15,104.749,1467.357,1539.025,680.709,86.39,132.781,,218.324,32.107,1045.0,68.831,314.044,0.0,5.86,5.19,461.443,536.979,-21.655,229.565,504.242,1700.793,461.443,449.28,527.154,273.279,0.0,0.0,0.0,1843.641,1467.357,0.0,28.073,96.004,566.947,7526.2968,87.12,3826
2013-12-31,WAT,WATERS CORP,2556.255,3582.629,118.45,1763.173,1803.67,713.679,84.819,133.346,,1032.209,886.644,1190.0,79.695,334.417,0.0,5.965,5.2,450.003,589.462,-11.389,242.8,487.532,1819.456,450.003,484.876,526.842,324.932,0.0,0.0,0.0,1904.218,1763.173,18.0,30.05,100.536,584.002,8481.9,100.0,3826
2014-12-31,WAT,WATERS CORP,2853.736,3877.934,91.122,1894.666,2055.388,741.316,83.147,225.243,,381.673,239.776,1240.0,94.231,363.03,0.0,6.161,5.07,431.62,587.209,-15.984,246.43,581.595,1983.268,431.62,511.648,551.061,321.583,0.0,0.0,0.0,1989.344,1894.666,17.997,34.191,123.182,602.736,9372.3298,112.72,3826
2015-12-31,WAT,WATERS CORP,3213.533,4268.677,100.012,2058.851,2399.263,762.808,81.472,175.309,,325.219,120.14,1493.027,89.987,371.173,0.0,6.594,5.65,469.053,574.886,-19.967,263.415,564.076,2209.826,469.053,560.293,582.7,333.355,0.0,0.0,0.0,2042.332,2058.851,,36.243,122.4,606.837,10964.5018,134.58,3826
2016-12-31,WAT,WATERS CORP,3635.445,4662.059,94.967,2301.949,2813.032,804.893,80.023,125.297,,485.298,325.323,1701.966,96.449,431.431,0.0,6.899,6.41,521.503,559.135,-20.147,262.682,520.321,2360.11,521.503,629.076,641.804,337.118,0.0,0.0,0.0,2167.423,2301.949,,44.911,125.187,624.277,10754.291,134.39,3826
2017-12-31,WAT,WATERS CORP,4270.134,5324.354,85.473,2233.788,3393.701,847.808,79.337,100.273,,1480.19,1310.214,1897.501,106.002,489.081,0.0,7.02,0.25,20.311,588.214,0.731,270.294,606.157,3090.566,20.311,697.64,698.199,349.278,0.0,0.0,0.0,2309.078,2233.788,,56.839,137.593,657.069,15327.115,193.19,3826
2018-12-31,WAT,WATERS CORP,2663.163,3727.426,96.079,1567.258,1735.224,891.868,73.115,0.178,,0.274,850.435,1148.172,108.408,528.785,0.0,7.246,7.65,593.794,602.516,-25.396,291.569,448.931,2160.168,593.794,604.446,742.606,343.083,0.0,0.0,0.0,2419.929,1567.258,,48.641,143.403,677.047,13793.1448,188.65,3826
2019-12-31,WAT,WATERS CORP,1312.491,2557.055,163.823,-216.281,337.144,915.097,62.587,127.491,,925.67,390.482,1647.678,105.296,570.319,0.0,7.467,8.69,592.198,596.331,-31.854,320.551,591.334,2773.336,592.198,643.087,724.649,510.7,0.0,0.0,0.0,2406.596,-216.281,,48.69,142.955,661.554,14623.4526,233.65,3826
2020-12-31,WAT,WATERS CORP,1401.033,2839.92,172.384,232.144,443.146,891.915,62.309,177.764,,315.0,640.366,1274.712,125.361,634.136,0.0,7.412,8.36,521.571,703.007,18.94,304.281,804.983,2607.776,521.571,790.507,688.81,587.255,0.0,0.0,0.0,2365.365,232.144,,49.07,140.777,659.279,15416.4928,247.42,3826
2009-12-31,IRM,IRON MOUNTAIN INC,1211.425,6846.834,312.761,2141.142,456.824,1271.214,203.547,40.561,,576.62,735.586,3211.223,319.072,1616.431,0.0,20.1,1.08,220.877,3001.055,0.0,0.0,814.714,4701.588,220.877,616.911,548.95,2568.2,0.0,0.0,0.0,3013.595,2141.142,467.067,230.356,,874.359,4632.7297,22.76,6798
2010-12-31,IRM,IRON MOUNTAIN INC,1055.178,6395.799,277.627,1955.845,303.013,1254.198,200.064,96.99,,54.847,307.271,2912.465,344.283,1844.117,37.893,19.4,-0.27,-53.9,2765.787,0.0,0.0,854.934,4432.537,-53.9,625.14,601.195,2519.112,0.0,0.0,0.0,3127.549,1955.845,481.64,222.773,,927.873,5003.6006,25.01,6798
2011-12-31,IRM,IRON MOUNTAIN INC,914.45,6041.258,209.155,1245.688,224.079,1243.873,172.141,73.32,,2564.979,2248.429,3280.268,320.826,1825.511,172.616,17.0,1.24,242.358,2666.279,0.0,0.0,849.03,4787.002,395.538,615.438,630.413,2407.083,0.0,0.0,0.0,3014.703,1245.688,507.358,207.569,,819.591,5301.9428,30.8,6798
2012-12-31,IRM,IRON MOUNTAIN INC,1024.092,6358.339,240.683,1149.971,288.098,1276.057,190.006,92.887,,3716.185,3370.527,3732.116,317.4,1965.596,318.845,17.5,1.03,180.367,2794.782,0.0,0.0,904.953,5195.891,171.708,432.736,595.873,2477.727,0.0,0.0,0.0,3005.255,1149.971,398.549,245.017,,815.925,5899.6863,31.05,6798
2013-12-31,IRM,IRON MOUNTAIN INC,933.607,6653.005,287.295,1047.338,167.772,1284.355,191.427,52.583,,6444.057,6211.806,4119.139,323.16,2052.807,206.798,19.5,0.5,96.431,3071.006,0.0,0.0,959.101,5595.171,97.262,507.546,597.244,2578.26,0.0,0.0,0.0,3025.923,1047.338,344.468,258.382,,821.164,5809.8095,30.35,6798
2014-12-31,IRM,IRON MOUNTAIN INC,917.719,6570.342,361.924,856.355,172.965,1342.287,209.819,52.095,,9927.604,9391.063,4611.436,354.264,2117.978,542.298,20.0,1.66,326.328,3033.642,0.0,0.0,856.736,5700.387,326.119,472.948,576.129,2550.727,0.0,0.0,0.0,3117.693,856.355,54.658,263.16,,845.013,8111.6025,38.66,6798
2015-12-31,IRM,IRON MOUNTAIN INC,857.912,6350.587,290.249,508.841,138.752,1288.784,211.34,88.068,,11910.709,11611.601,4757.61,346.705,2247.078,406.508,20.0,0.58,123.241,2967.078,0.0,0.0,841.831,5821.98,123.241,541.76,584.708,2497.158,0.0,0.0,0.0,3007.976,508.841,55.002,267.855,,787.779,5708.2934,27.01,6798
2016-12-31,IRM,IRON MOUNTAIN INC,1112.107,9486.8,328.603,1936.547,247.143,1554.227,263.683,172.975,,15469.831,14851.44,6078.206,453.913,2452.457,505.871,24.0,0.41,101.471,5174.343,0.0,0.0,1046.557,7495.432,104.824,543.895,640.969,3083.326,0.0,0.0,0.0,3511.453,1936.547,151.295,318.22,,862.344,8564.4238,32.48,6798
2017-12-31,IRM,IRON MOUNTAIN INC,1950.315,10972.402,343.131,2297.438,937.483,1663.287,283.11,146.3,,16574.003,16176.551,6896.971,523.914,2833.421,439.999,24.0,0.71,190.112,5481.015,0.0,0.0,1330.173,8582.142,183.821,720.968,738.32,3417.679,0.0,0.0,0.0,3845.578,2297.438,155.728,361.234,,920.057,10681.7403,37.73,6798
2018-12-31,IRM,IRON MOUNTAIN INC,1208.114,11852.247,460.062,1884.18,176.238,1793.954,286.321,126.406,,15351.614,14192.139,8016.417,639.514,3111.392,673.635,26.2,1.31,375.778,5982.046,0.0,0.0,1462.678,9896.126,363.351,935.549,796.355,4489.557,0.0,0.0,0.0,4225.761,1884.18,183.836,419.574,,995.938,9279.6636,32.41,6798
2019-12-31,IRM,IRON MOUNTAIN INC,1236.339,13816.816,692.983,1463.962,204.287,1833.315,287.3,612.262,,15047.318,14535.115,10004.252,658.201,3425.869,704.526,25.0,0.93,267.273,5907.454,0.0,0.0,1949.509,12284.907,267.377,966.655,779.404,6492.138,0.0,0.0,0.0,4262.584,1463.962,188.128,441.837,,991.664,9156.251,31.87,6798
2020-12-31,IRM,IRON MOUNTAIN INC,1269.787,14149.267,438.263,1136.729,218.076,1749.694,288.273,443.998,,11404.458,11546.948,10554.153,652.069,3743.894,716.29,24.0,1.19,342.693,5910.142,0.0,0.0,1995.695,12952.733,342.693,987.657,797.929,6698.945,0.0,0.0,0.0,4147.27,1136.729,198.377,441.168,,947.578,8498.288,29.48,6798
2009-12-31,TRV,TRAVELERS COS INC,,109560.0,0.0,27336.0,9475.0,16221.0,520.3,373.0,,494.0,143.0,6154.0,797.0,,693.0,32.0,6.33,3622.0,3953.0,0.0,0.0,,82145.0,3593.0,4231.0,5093.0,,79.0,20.0,0.0,24680.0,27415.0,0.0,382.0,,2569.0,25942.158,49.86,6331
2010-12-31,TRV,TRAVELERS COS INC,,105181.0,0.0,25407.0,11156.0,17012.0,434.6,109.0,,1234.0,1160.0,6502.0,812.0,,673.0,32.0,6.62,3216.0,3867.0,0.0,0.0,,79706.0,3188.0,3054.0,4694.0,,68.0,20.0,0.0,25112.0,25475.0,0.0,388.0,,2594.0,24211.566,55.71,6331
2011-12-31,TRV,TRAVELERS COS INC,,104602.0,0.0,24477.0,9709.0,20152.0,392.8,350.0,,0.0,8.0,6255.0,802.0,,665.0,30.6,3.36,1426.0,3798.0,0.0,0.0,,80125.0,1414.0,2169.0,1738.0,,0.0,0.0,0.0,25446.0,24477.0,0.0,386.0,,2754.0,23241.976,59.17,6331
2012-12-31,TRV,TRAVELERS COS INC,,104938.0,0.0,25405.0,9532.0,18586.0,377.4,600.0,,0.0,258.0,5750.0,827.0,,694.0,30.5,6.3,2473.0,3746.0,0.0,0.0,,79533.0,2454.0,3230.0,3544.0,,0.0,0.0,0.0,25740.0,25405.0,338.0,378.0,,2783.0,,71.82,6331
2013-12-31,TRV,TRAVELERS COS INC,,103812.0,0.0,24796.0,12701.0,17128.0,353.5,100.0,,494.0,500.0,6246.0,867.0,,729.0,30.8,9.74,3673.0,3634.0,0.0,0.0,,79016.0,3646.0,3816.0,4838.0,,0.0,0.0,0.0,25723.0,24796.0,0.0,361.0,,2890.0,,90.54,6331
2014-12-31,TRV,TRAVELERS COS INC,,103078.0,0.0,24836.0,12597.0,17752.0,322.2,500.0,0.0,0.0,0.0,5849.0,864.0,,729.0,30.2,10.7,3692.0,3611.0,0.0,0.0,,78242.0,3665.0,3693.0,4972.0,,0.0,0.0,0.0,26676.0,24836.0,0.0,369.0,,3088.0,,105.85,6331
2015-12-31,TRV,TRAVELERS COS INC,,100184.0,0.0,23598.0,11375.0,17608.0,295.9,500.0,0.0,392.0,400.0,5844.0,818.0,,739.0,30.9,10.88,3439.0,3573.0,0.0,0.0,,76586.0,3414.0,3434.0,4895.0,,0.0,0.0,0.0,26582.0,23598.0,0.0,373.0,,3261.0,,112.86,6331
2016-12-31,TRV,TRAVELERS COS INC,,100245.0,0.0,23221.0,10849.0,19055.0,279.6,550.0,,491.0,400.0,5887.0,826.0,,757.0,30.9,10.28,3014.0,3848.0,0.0,0.0,,77024.0,2992.0,4202.0,4058.0,,0.0,0.0,0.0,27267.0,23221.0,0.0,363.0,,3328.0,,122.42,6331
2017-12-31,TRV,TRAVELERS COS INC,,103483.0,0.0,23731.0,9988.0,21633.0,271.4,600.0,,789.0,657.0,5971.0,813.0,,785.0,30.8,7.33,2056.0,4293.0,0.0,0.0,,79752.0,2041.0,3762.0,2702.0,,0.0,0.0,0.0,28505.0,23731.0,0.0,369.0,,3357.0,,135.64,6331
2018-12-31,TRV,TRAVELERS COS INC,,104233.0,0.0,22894.0,8863.0,22672.0,263.6,600.0,,591.0,600.0,5964.0,803.0,,814.0,30.4,9.28,2523.0,4282.0,0.0,0.0,,81339.0,2504.0,4380.0,2948.0,,0.0,0.0,0.0,29917.0,22894.0,0.0,352.0,,3494.0,,119.75,6331
2019-12-31,TRV,TRAVELERS COS INC,,110122.0,0.0,25943.0,9197.0,23734.0,255.5,600.0,,492.0,500.0,6338.0,763.0,,844.0,30.8,9.92,2622.0,4291.0,0.0,0.0,,84179.0,2603.0,5205.0,3231.0,,0.0,0.0,0.0,31330.0,25943.0,137.0,344.0,,3602.0,,136.95,6331
2020-12-31,TRV,TRAVELERS COS INC,,116764.0,0.0,29201.0,11359.0,23810.0,252.4,100.0,,490.0,500.0,6812.0,789.0,,861.0,30.6,10.52,2697.0,4293.0,0.0,0.0,,87563.0,2678.0,6519.0,3532.0,,0.0,0.0,0.0,31851.0,29201.0,558.0,339.0,,3720.0,,140.37,6331
2009-12-31,DGX,QUEST DIAGNOSTICS INC,1679.425,8563.643,166.928,3989.639,534.256,4101.85,183.293,170.507,,1245.525,1218.538,2936.792,256.687,1513.436,74.748,43.0,3.88,730.347,5907.609,,91.386,1059.212,4552.179,726.888,997.418,1349.088,825.946,0.0,0.0,0.0,7455.243,3989.639,188.437,146.586,,1747.618,11067.2313,60.38,8071
2010-12-31,DGX,QUEST DIAGNOSTICS INC,1605.417,8527.63,205.4,4033.48,449.301,4096.104,170.717,348.996,,0.0,169.491,2641.16,253.964,1652.815,71.321,42.0,4.06,722.681,5898.343,,76.572,1214.268,4473.505,717.539,1118.047,1331.784,834.376,0.0,0.0,0.0,7368.925,4033.48,192.901,147.502,,1687.073,9213.5965,53.97,8071
2011-12-31,DGX,QUEST DIAGNOSTICS INC,1401.26,9313.379,161.556,3692.872,164.886,4159.063,157.42,654.395,,2689.406,1710.308,3370.522,281.102,1743.518,64.662,42.0,2.93,472.149,6831.377,,89.132,1561.159,5598.38,467.606,895.474,1302.91,799.771,0.0,0.0,0.0,7510.49,3692.872,184.113,170.249,,1767.415,9139.8052,58.06,8071
2012-12-31,DGX,QUEST DIAGNOSTICS INC,1560.997,9283.863,182.234,4163.047,295.586,4109.657,158.331,9.404,,715.0,1369.41,3354.173,278.29,1868.337,108.136,41.0,3.92,630.085,6408.02,,93.05,1047.603,5098.134,553.215,1187.168,1303.915,755.831,0.0,0.0,0.0,7382.562,4163.047,186.981,167.688,,1690.7,9225.9474,58.27,8071
2013-12-31,DGX,QUEST DIAGNOSTICS INC,1383.0,8948.0,231.0,3948.0,187.0,4080.0,144.0,212.0,,896.0,900.0,3120.0,282.0,2001.0,185.0,41.0,5.31,814.0,6545.0,,91.0,1132.0,4975.0,846.0,652.0,1152.0,805.0,0.0,0.0,0.0,7146.0,3948.0,192.0,162.0,,1632.0,7709.76,53.54,8071
2014-12-31,DGX,QUEST DIAGNOSTICS INC,1603.0,9877.0,308.0,4301.0,192.0,4367.0,144.0,518.0,,2018.0,1647.0,3244.0,314.0,2193.0,187.0,45.0,3.78,551.0,7103.0,,110.0,1709.0,5547.0,554.0,938.0,1119.0,933.0,0.0,0.0,0.0,7435.0,4301.0,204.0,167.0,,1635.0,9656.64,67.06,8071
2015-12-31,DGX,QUEST DIAGNOSTICS INC,1501.0,9962.0,263.0,4684.0,133.0,4371.0,143.0,159.0,,2453.0,2537.0,3492.0,304.0,2307.0,212.0,44.0,4.87,709.0,6889.0,,84.0,1173.0,5179.0,706.0,810.0,1181.0,925.0,0.0,0.0,0.0,7493.0,4684.0,157.0,148.0,,1637.0,10173.02,71.14,8071
2016-12-31,DGX,QUEST DIAGNOSTICS INC,1531.0,10100.0,293.0,4628.0,359.0,4399.0,137.0,6.0,,1869.0,1724.0,3728.0,286.0,2400.0,223.0,43.0,4.51,645.0,6949.0,,82.0,981.0,5363.0,642.0,1069.0,1186.0,1029.0,0.0,0.0,0.0,7515.0,4628.0,191.0,144.0,,1644.0,12590.3,91.9,8071
2017-12-31,DGX,QUEST DIAGNOSTICS INC,1306.0,10503.0,252.0,4921.0,137.0,4473.0,135.0,36.0,,205.0,182.0,3748.0,270.0,2526.0,247.0,45.0,5.5,772.0,7454.0,,95.0,1057.0,5468.0,769.0,1175.0,1281.0,1145.0,0.0,0.0,0.0,7709.0,4921.0,170.0,153.0,,1685.0,13296.15,98.49,8071
2018-12-31,DGX,QUEST DIAGNOSTICS INC,1390.0,11003.0,383.0,5216.0,135.0,4639.0,135.0,464.0,,2090.0,1966.0,3429.0,309.0,2682.0,266.0,46.0,5.29,736.0,7770.0,,99.0,1485.0,5659.0,733.0,1200.0,1224.0,1288.0,0.0,0.0,0.0,7531.0,5216.0,243.0,169.0,,1359.0,11241.45,83.27,8071
2019-12-31,DGX,QUEST DIAGNOSTICS INC,2490.0,12843.0,400.0,5641.0,1192.0,4769.0,133.0,949.0,,2281.0,1449.0,4379.0,329.0,2776.0,286.0,47.0,6.13,838.0,7740.0,,123.0,1990.0,7080.0,855.0,1243.0,1220.0,1971.0,0.0,0.0,0.0,7726.0,5641.0,264.0,180.0,,1408.0,14203.07,106.79,8071
2020-12-31,DGX,QUEST DIAGNOSTICS INC,3058.0,14026.0,418.0,6759.0,1158.0,5462.0,133.0,143.0,,749.0,1554.0,4512.0,361.0,2992.0,297.0,49.0,10.47,1431.0,8040.0,,223.0,1776.0,7135.0,1425.0,2005.0,2105.0,2231.0,0.0,0.0,0.0,9437.0,6759.0,350.0,166.0,,1509.0,15849.61,119.17,8071
2009-12-31,CHRW,C H ROBINSON WORLDWIDE INC,1307.269,1834.248,34.466,1079.9,385.618,6164.716,167.098,0.0,0.0,0.0,0.0,0.0,30.514,102.82,162.865,7.347,2.13,360.83,387.485,,,731.807,754.348,360.83,372.571,584.811,117.699,0.0,0.0,0.0,7577.189,1079.9,0.0,0.0,,797.148,9813.6655,58.73,4213
2010-12-31,CHRW,C H ROBINSON WORLDWIDE INC,1481.768,1995.699,17.718,1204.068,407.897,7776.958,166.048,0.0,0.0,0.0,0.0,0.0,29.369,118.897,168.902,7.628,2.33,387.026,386.938,,,771.607,791.631,387.026,344.779,622.86,114.333,0.0,0.0,0.0,9274.305,1204.068,0.0,0.0,,845.118,13315.3891,80.19,4213
2011-12-31,CHRW,C H ROBINSON WORLDWIDE INC,1611.543,2138.041,35.932,1248.474,373.669,8671.19,163.441,0.0,0.0,0.0,0.0,0.0,32.498,93.243,194.697,8.353,2.62,431.612,394.576,,,876.632,889.567,431.612,429.712,698.93,126.83,0.0,0.0,0.0,10336.346,1248.474,0.842,0.0,,933.728,11404.913,69.78,4213
2012-12-31,CHRW,C H ROBINSON WORLDWIDE INC,1672.29,2804.225,36.096,1504.372,210.019,9603.452,161.327,253.646,248.363,0.0,0.0,0.0,38.09,115.156,275.353,10.929,3.67,593.804,974.435,,,1232.217,1299.853,593.804,460.342,721.029,149.851,0.0,0.0,0.0,11359.113,1504.372,45.113,,,996.542,10199.0929,63.22,4213
2013-12-31,CHRW,C H ROBINSON WORLDWIDE INC,1664.485,2802.818,40.354,939.724,162.047,10859.337,150.197,375.0,121.354,500.0,0.0,500.0,56.644,140.092,220.257,11.676,2.65,415.904,961.529,,,1269.981,1863.094,415.904,347.777,687.65,160.703,0.0,0.0,0.0,12752.076,939.724,70.618,,,1148.445,8763.995,58.35,4213
